step,train_loss,epoch
49,7.155547618865967,0
99,6.474286079406738,1
149,6.326751708984375,2
199,6.37162971496582,3
249,5.758235931396484,4
299,5.477521896362305,5
349,5.233243465423584,6
399,5.000275135040283,7
449,4.930464744567871,8
499,4.787355899810791,9
549,4.897960662841797,10
599,4.630629539489746,11
649,4.755514621734619,12
699,4.511713981628418,13
749,4.463890552520752,14
799,4.546616077423096,15
849,4.274261951446533,16
899,4.328874111175537,17
949,4.265562534332275,18
999,4.106603145599365,19
1049,4.063182830810547,20
1099,4.065464496612549,21
1149,4.043334484100342,22
1199,3.9270567893981934,23
1249,4.023445129394531,24
1299,4.02521276473999,25
1349,3.976123571395874,26
1399,3.897270441055298,27
1449,3.8100671768188477,28
1499,3.8700921535491943,29
1549,3.9747931957244873,30
1599,4.064673900604248,31
1649,3.803562641143799,32
1699,3.9836337566375732,33
1749,3.6839592456817627,34
1799,3.7895963191986084,35
1849,3.7266297340393066,36
1899,3.7790987491607666,37
1949,3.6451480388641357,38
1999,3.634861707687378,39
2049,3.8058207035064697,40
2099,3.796626091003418,41
2149,4.249116897583008,42
2199,3.6574044227600098,43
2249,3.6064090728759766,44
2299,3.5176587104797363,45
2349,3.722060203552246,46
2399,3.539318561553955,47
2449,3.6148409843444824,48
2499,3.903062105178833,49
