step,train_loss,epoch
49,9.444056510925293,0
99,8.308706283569336,1
149,8.471871376037598,2
199,8.037759780883789,3
249,7.799327850341797,4
299,7.718142032623291,5
349,7.56884765625,6
399,7.5519561767578125,7
449,7.151376247406006,8
499,7.185178279876709,9
549,7.3428144454956055,10
599,6.777848720550537,11
649,6.911779880523682,12
699,6.6504106521606445,13
749,6.527624130249023,14
799,7.136545181274414,15
849,6.582622051239014,16
899,6.509657382965088,17
949,6.404634952545166,18
999,6.397940635681152,19
1049,6.310971260070801,20
1099,6.311100482940674,21
1149,6.284064769744873,22
1199,6.157102584838867,23
1249,6.137416362762451,24
1299,6.082599639892578,25
1349,6.0594096183776855,26
1399,6.0772013664245605,27
1449,6.2004828453063965,28
1499,6.181096076965332,29
1549,6.0631818771362305,30
1599,5.89236307144165,31
1649,5.956545829772949,32
1699,5.876266956329346,33
1749,5.82016658782959,34
1799,5.8040361404418945,35
1849,5.879887580871582,36
1899,6.441732883453369,37
1949,6.017227649688721,38
1999,5.758796215057373,39
2049,5.733508110046387,40
2099,5.720207691192627,41
2149,5.683350086212158,42
2199,5.961055278778076,43
2249,5.695531845092773,44
2299,5.684273719787598,45
2349,5.635074615478516,46
2399,5.736355781555176,47
2449,5.6403656005859375,48
2499,5.542361259460449,49
