step,train_loss,epoch
49,6.997352123260498,0
99,6.459882736206055,1
149,5.930117130279541,2
199,5.734444618225098,3
249,5.514932632446289,4
299,5.230568885803223,5
349,4.994429111480713,6
399,4.781686782836914,7
449,4.741949558258057,8
499,4.881054878234863,9
549,5.2464470863342285,10
599,5.667215347290039,11
649,4.7296013832092285,12
699,4.80750846862793,13
749,4.81744384765625,14
799,4.546581268310547,15
849,4.975745677947998,16
899,4.53972864151001,17
949,4.497641086578369,18
999,4.343642711639404,19
1049,4.380301475524902,20
1099,4.216219902038574,21
1149,4.452875137329102,22
1199,4.322951793670654,23
1249,4.178827285766602,24
1299,4.4625067710876465,25
1349,4.56587553024292,26
1399,4.107946872711182,27
1449,4.267522811889648,28
1499,4.082393169403076,29
1549,4.020330905914307,30
1599,4.145211219787598,31
1649,3.939697265625,32
1699,3.949221134185791,33
1749,3.93682861328125,34
1799,3.8975470066070557,35
1849,3.9092037677764893,36
1899,3.9978020191192627,37
1949,3.9688735008239746,38
1999,3.938905954360962,39
2049,4.301834583282471,40
2099,3.9252452850341797,41
2149,3.7483999729156494,42
2199,3.760279893875122,43
2249,3.7851967811584473,44
2299,3.8260040283203125,45
2349,3.7374773025512695,46
2399,3.7540457248687744,47
2449,3.629260301589966,48
2499,3.6948843002319336,49
