step,train_loss,epoch
49,10.798210144042969,0
99,9.502750396728516,1
149,9.22536563873291,2
199,8.964598655700684,3
249,8.920317649841309,4
299,8.700292587280273,5
349,8.520748138427734,6
399,8.436753273010254,7
449,8.328536033630371,8
499,8.262674331665039,9
549,8.086752891540527,10
599,8.011512756347656,11
649,8.156269073486328,12
699,7.869204521179199,13
749,7.764634609222412,14
799,7.667967319488525,15
849,7.633906364440918,16
899,7.838520526885986,17
949,7.539295673370361,18
999,7.457928657531738,19
1049,7.436164379119873,20
1099,7.4544219970703125,21
1149,7.392307758331299,22
1199,7.497055530548096,23
1249,7.28670597076416,24
1299,7.2229790687561035,25
1349,7.576425075531006,26
1399,7.341701030731201,27
1449,7.1948323249816895,28
1499,7.2348952293396,29
1549,7.2772216796875,30
1599,7.0757832527160645,31
1649,7.104893684387207,32
1699,7.083993434906006,33
1749,6.986762523651123,34
1799,6.982182502746582,35
1849,7.249271392822266,36
1899,7.4582109451293945,37
1949,7.815436363220215,38
1999,7.037708282470703,39
2049,7.067938804626465,40
2099,7.039095401763916,41
2149,7.019890308380127,42
2199,6.8918890953063965,43
2249,6.887657642364502,44
2299,6.823407173156738,45
2349,6.8906378746032715,46
2399,6.872305870056152,47
2449,6.793981552124023,48
2499,6.835521221160889,49
