step,train_loss,epoch
49,9.945073127746582,0
99,9.037276268005371,1
149,8.932635307312012,2
199,8.76282024383545,3
249,8.667065620422363,4
299,8.509232521057129,5
349,8.587729454040527,6
399,8.35743522644043,7
449,8.358545303344727,8
499,8.435522079467773,9
549,8.014100074768066,10
599,7.740161895751953,11
649,8.070544242858887,12
699,7.699634552001953,13
749,7.616782188415527,14
799,8.200916290283203,15
849,8.178814888000488,16
899,7.728554725646973,17
949,7.5613179206848145,18
999,7.6049299240112305,19
1049,7.365863800048828,20
1099,7.244931697845459,21
1149,7.212549209594727,22
1199,7.112689971923828,23
1249,7.0569167137146,24
1299,7.1838884353637695,25
1349,7.140815258026123,26
1399,7.0243730545043945,27
1449,6.996304988861084,28
1499,7.156503677368164,29
1549,6.920126914978027,30
1599,6.946924209594727,31
1649,6.880117416381836,32
1699,6.749981880187988,33
1749,6.779930591583252,34
1799,6.712445259094238,35
1849,6.798914909362793,36
1899,6.774111747741699,37
1949,6.733550548553467,38
1999,6.61555290222168,39
2049,6.699429512023926,40
2099,6.695714950561523,41
2149,6.827637195587158,42
2199,6.56995964050293,43
2249,6.477661609649658,44
2299,6.502603530883789,45
2349,6.660637378692627,46
2399,6.48063850402832,47
2449,6.644669055938721,48
2499,6.552203178405762,49
