step,train_loss,epoch
49,5.715883731842041,0
99,5.254673004150391,1
149,4.807521820068359,2
199,4.225351333618164,3
249,4.327053070068359,4
299,3.7391693592071533,5
349,3.5419955253601074,6
399,3.529484272003174,7
449,3.5342493057250977,8
499,3.241957426071167,9
549,3.296391010284424,10
599,3.2257540225982666,11
649,3.1497249603271484,12
699,3.1487133502960205,13
749,3.038027763366699,14
799,2.818869113922119,15
849,2.9359748363494873,16
899,2.8089418411254883,17
949,2.7450451850891113,18
999,2.9090893268585205,19
1049,2.767638921737671,20
1099,2.677473545074463,21
1149,2.624067783355713,22
1199,2.6339833736419678,23
1249,2.4547295570373535,24
1299,2.637486457824707,25
1349,2.9379794597625732,26
1399,2.7816498279571533,27
1449,2.354713201522827,28
1499,2.3722739219665527,29
1549,2.347714424133301,30
1599,2.3470282554626465,31
1649,2.282799005508423,32
1699,2.3044419288635254,33
1749,2.2274320125579834,34
1799,2.2251102924346924,35
1849,2.1828224658966064,36
1899,2.3082191944122314,37
1949,2.1472055912017822,38
1999,2.166048526763916,39
2049,2.3189826011657715,40
2099,2.4568707942962646,41
2149,2.4736931324005127,42
2199,2.0958688259124756,43
2249,2.0386133193969727,44
2299,2.0791454315185547,45
2349,1.9938867092132568,46
2399,2.1351871490478516,47
2449,1.963883399963379,48
2499,2.0991523265838623,49
