step,train_loss,epoch
49,9.846379280090332,0
99,9.1907377243042,1
149,9.158538818359375,2
199,8.904241561889648,3
249,8.646785736083984,4
299,8.557194709777832,5
349,8.448153495788574,6
399,8.320425033569336,7
449,8.046298027038574,8
499,8.003887176513672,9
549,8.011058807373047,10
599,7.6932830810546875,11
649,7.640925884246826,12
699,7.6184492111206055,13
749,7.516243934631348,14
799,7.550565719604492,15
849,7.440484523773193,16
899,7.735310077667236,17
949,7.396103382110596,18
999,7.364760875701904,19
1049,7.240782260894775,20
1099,7.238943576812744,21
1149,7.173641204833984,22
1199,7.101129531860352,23
1249,7.157153129577637,24
1299,7.213901996612549,25
1349,7.640280723571777,26
1399,7.1733574867248535,27
1449,7.183121204376221,28
1499,7.009716987609863,29
1549,7.0746588706970215,30
1599,6.9372663497924805,31
1649,7.258764743804932,32
1699,7.050707817077637,33
1749,6.90181827545166,34
1799,6.789877414703369,35
1849,6.7880730628967285,36
1899,6.690434455871582,37
1949,6.7368483543396,38
1999,6.7610249519348145,39
2049,6.6892619132995605,40
2099,6.8236565589904785,41
2149,6.641607284545898,42
2199,6.794730186462402,43
2249,6.670492172241211,44
2299,6.774755477905273,45
2349,7.038763999938965,46
2399,6.6640753746032715,47
2449,6.609332084655762,48
2499,6.536655426025391,49
