step,train_loss,epoch
49,9.679556846618652,0
99,8.683629035949707,1
149,8.569075584411621,2
199,8.422847747802734,3
249,8.334615707397461,4
299,8.094146728515625,5
349,7.9492902755737305,6
399,7.7362189292907715,7
449,7.654521465301514,8
499,7.670390605926514,9
549,7.416915416717529,10
599,7.227231502532959,11
649,7.830869674682617,12
699,7.621632099151611,13
749,7.414132118225098,14
799,7.240178108215332,15
849,7.122411727905273,16
899,6.980764865875244,17
949,7.0758819580078125,18
999,6.799434661865234,19
1049,6.887454986572266,20
1099,6.900552272796631,21
1149,6.71188497543335,22
1199,6.681499004364014,23
1249,6.65987491607666,24
1299,6.577894687652588,25
1349,6.803421497344971,26
1399,6.627321243286133,27
1449,6.496666431427002,28
1499,6.566377639770508,29
1549,6.501709461212158,30
1599,6.397464752197266,31
1649,6.536808490753174,32
1699,6.5905070304870605,33
1749,6.374913215637207,34
1799,6.630247116088867,35
1849,6.409945011138916,36
1899,6.2458953857421875,37
1949,6.390007972717285,38
1999,6.289426803588867,39
2049,6.1537957191467285,40
2099,6.228317737579346,41
2149,6.238789081573486,42
2199,6.109856605529785,43
2249,6.1479949951171875,44
2299,6.108889579772949,45
2349,6.104755401611328,46
2399,6.137717247009277,47
2449,6.0457282066345215,48
2499,6.159487247467041,49
