step,train_loss,epoch
49,10.390085220336914,0
99,9.439980506896973,1
149,9.186531066894531,2
199,8.981017112731934,3
249,8.987545013427734,4
299,8.589764595031738,5
349,8.63854694366455,6
399,8.17248821258545,7
449,8.236897468566895,8
499,8.096729278564453,9
549,8.334046363830566,10
599,7.94451904296875,11
649,7.696047782897949,12
699,7.7886128425598145,13
749,7.586249351501465,14
799,7.557295322418213,15
849,7.5122551918029785,16
899,7.457397937774658,17
949,7.472710132598877,18
999,7.562921047210693,19
1049,7.324715614318848,20
1099,7.525324821472168,21
1149,7.457765579223633,22
1199,7.387589931488037,23
1249,7.2143778800964355,24
1299,7.389469623565674,25
1349,7.22702693939209,26
1399,7.117030143737793,27
1449,7.007633686065674,28
1499,6.953908920288086,29
1549,6.958254814147949,30
1599,6.995858669281006,31
1649,7.012606143951416,32
1699,6.887726306915283,33
1749,7.059493541717529,34
1799,6.944420337677002,35
1849,6.971668720245361,36
1899,6.7958784103393555,37
1949,6.7455620765686035,38
1999,6.711959362030029,39
2049,6.709488391876221,40
2099,6.905686855316162,41
2149,6.739072799682617,42
2199,6.629135608673096,43
2249,6.9357829093933105,44
2299,6.86210823059082,45
2349,6.594219207763672,46
2399,6.579018592834473,47
2449,6.698760986328125,48
2499,6.665215969085693,49
