step,train_loss,epoch
49,9.564186096191406,0
99,8.504164695739746,1
149,8.311427116394043,2
199,8.062599182128906,3
249,8.033975601196289,4
299,7.667212009429932,5
349,7.883694648742676,6
399,7.389932632446289,7
449,7.257107734680176,8
499,7.239072799682617,9
549,7.884456157684326,10
599,7.1166300773620605,11
649,7.1688385009765625,12
699,7.016345024108887,13
749,6.827622890472412,14
799,6.855489730834961,15
849,7.018551826477051,16
899,6.840526103973389,17
949,6.743363857269287,18
999,6.758859634399414,19
1049,6.851049423217773,20
1099,6.503864288330078,21
1149,6.656991481781006,22
1199,6.649316310882568,23
1249,6.501215934753418,24
1299,6.563276290893555,25
1349,6.377326011657715,26
1399,6.419321060180664,27
1449,6.419522285461426,28
1499,6.220843315124512,29
1549,6.3060173988342285,30
1599,6.2540435791015625,31
1649,6.182497978210449,32
1699,6.268751621246338,33
1749,6.231910228729248,34
1799,6.173584461212158,35
1849,6.060753345489502,36
1899,6.227146625518799,37
1949,5.974010467529297,38
1999,6.012816905975342,39
2049,6.0367512702941895,40
2099,6.045845985412598,41
2149,6.072665214538574,42
2199,6.025140762329102,43
2249,5.903403282165527,44
2299,5.895370006561279,45
2349,5.957486629486084,46
2399,5.890173435211182,47
2449,5.840182304382324,48
2499,5.793169975280762,49
