step,train_loss,epoch
49,9.482144355773926,0
99,8.492067337036133,1
149,8.25406265258789,2
199,8.37811279296875,3
249,8.263596534729004,4
299,7.789667129516602,5
349,7.6353960037231445,6
399,7.322389125823975,7
449,7.254265785217285,8
499,7.465970039367676,9
549,7.017944812774658,10
599,6.9205641746521,11
649,6.904759407043457,12
699,6.7377848625183105,13
749,6.768421649932861,14
799,6.657062530517578,15
849,6.55240535736084,16
899,6.549713134765625,17
949,6.467352867126465,18
999,6.4713568687438965,19
1049,6.3648481369018555,20
1099,6.414587020874023,21
1149,6.4829254150390625,22
1199,6.348505973815918,23
1249,6.238524913787842,24
1299,6.178606033325195,25
1349,6.159517765045166,26
1399,6.128025054931641,27
1449,6.153691291809082,28
1499,6.173202037811279,29
1549,6.386797904968262,30
1599,6.1273722648620605,31
1649,6.131711959838867,32
1699,6.621707916259766,33
1749,6.767754554748535,34
1799,6.049262046813965,35
1849,6.060193061828613,36
1899,6.043771266937256,37
1949,6.540582180023193,38
1999,6.069187641143799,39
2049,5.972683906555176,40
2099,5.877814292907715,41
2149,5.8824334144592285,42
2199,5.882433891296387,43
2249,5.914079666137695,44
2299,5.851608753204346,45
2349,5.858712673187256,46
2399,5.778729438781738,47
2449,5.821081638336182,48
2499,5.670783042907715,49
