step,train_loss,epoch
49,7.981320381164551,0
99,7.139317512512207,1
149,6.955592155456543,2
199,6.815466403961182,3
249,6.463188648223877,4
299,6.243892192840576,5
349,6.119365692138672,6
399,6.049851894378662,7
449,6.48453426361084,8
499,5.868137359619141,9
549,5.889840126037598,10
599,5.923004627227783,11
649,5.639596939086914,12
699,5.567116737365723,13
749,5.5202460289001465,14
799,5.530083179473877,15
849,5.394679546356201,16
899,5.313126087188721,17
949,5.302865028381348,18
999,5.289819717407227,19
1049,5.27325439453125,20
1099,5.160430431365967,21
1149,5.458393096923828,22
1199,5.2819061279296875,23
1249,5.197536468505859,24
1299,5.175898551940918,25
1349,5.096160411834717,26
1399,5.239567279815674,27
1449,4.997723579406738,28
1499,5.0585036277771,29
1549,4.941804885864258,30
1599,4.904041290283203,31
1649,4.942070484161377,32
1699,4.930410861968994,33
1749,4.952341079711914,34
1799,4.840897083282471,35
1849,4.952197074890137,36
1899,4.911707878112793,37
1949,4.7686262130737305,38
1999,5.231383800506592,39
2049,4.877116680145264,40
2099,4.723316192626953,41
2149,4.656936168670654,42
2199,4.692922115325928,43
2249,4.704431056976318,44
2299,4.6544084548950195,45
2349,4.646689414978027,46
2399,4.680864334106445,47
2449,4.614896297454834,48
2499,4.813887596130371,49
