step,train_loss,epoch
49,7.679157733917236,0
99,7.128329277038574,1
149,7.0018839836120605,2
199,6.703754901885986,3
249,6.321450710296631,4
299,6.006219387054443,5
349,5.793585300445557,6
399,5.6095499992370605,7
449,5.5695648193359375,8
499,5.656409740447998,9
549,5.911870002746582,10
599,5.476140975952148,11
649,5.327878952026367,12
699,5.181518077850342,13
749,5.1913299560546875,14
799,5.077467918395996,15
849,5.1822710037231445,16
899,4.924149990081787,17
949,4.842931270599365,18
999,4.8897504806518555,19
1049,4.732217311859131,20
1099,4.787536144256592,21
1149,4.901352882385254,22
1199,4.812170505523682,23
1249,5.308938026428223,24
1299,4.66372537612915,25
1349,4.604761123657227,26
1399,4.826523780822754,27
1449,4.638808727264404,28
1499,4.624077320098877,29
1549,4.594220161437988,30
1599,4.452289581298828,31
1649,4.401317596435547,32
1699,4.711462020874023,33
1749,4.481943607330322,34
1799,4.700899124145508,35
1849,4.553996562957764,36
1899,4.426209926605225,37
1949,4.255166530609131,38
1999,4.2571797370910645,39
2049,4.248867511749268,40
2099,4.2640485763549805,41
2149,4.159584999084473,42
2199,4.226531505584717,43
2249,4.340114593505859,44
2299,4.867381572723389,45
2349,4.178164482116699,46
2399,4.362989902496338,47
2449,4.145044326782227,48
2499,4.11326265335083,49
