step,train_loss,epoch
49,9.260857582092285,0
99,8.359509468078613,1
149,8.195557594299316,2
199,8.040301322937012,3
249,7.803461074829102,4
299,7.6334357261657715,5
349,7.463620185852051,6
399,7.3074846267700195,7
449,7.103222846984863,8
499,7.355825901031494,9
549,6.929923057556152,10
599,7.0720906257629395,11
649,6.738736629486084,12
699,6.699101448059082,13
749,6.618070602416992,14
799,6.63380241394043,15
849,6.999060153961182,16
899,6.541937351226807,17
949,6.631954193115234,18
999,6.444619178771973,19
1049,6.3662428855896,20
1099,6.152230262756348,21
1149,6.169891834259033,22
1199,6.0776872634887695,23
1249,6.1267523765563965,24
1299,6.106647968292236,25
1349,6.019587516784668,26
1399,5.9582366943359375,27
1449,5.966456413269043,28
1499,5.957003593444824,29
1549,5.942130088806152,30
1599,6.120110034942627,31
1649,5.979280948638916,32
1699,5.738447666168213,33
1749,5.719403266906738,34
1799,5.711831092834473,35
1849,5.712181568145752,36
1899,5.692584037780762,37
1949,5.902392387390137,38
1999,5.70639705657959,39
2049,5.655651092529297,40
2099,5.551373481750488,41
2149,5.578028678894043,42
2199,5.470677375793457,43
2249,5.553072929382324,44
2299,6.020252704620361,45
2349,5.561333656311035,46
2399,5.533932685852051,47
2449,5.443225860595703,48
2499,5.562380313873291,49
