step,train_loss,epoch
49,10.232199668884277,0
99,9.33141803741455,1
149,9.242692947387695,2
199,9.086843490600586,3
249,8.862234115600586,4
299,8.71158504486084,5
349,8.519341468811035,6
399,8.678487777709961,7
449,8.587284088134766,8
499,8.344449043273926,9
549,8.190298080444336,10
599,8.007881164550781,11
649,8.023520469665527,12
699,7.874831676483154,13
749,7.8564133644104,14
799,7.535290718078613,15
849,7.445110321044922,16
899,7.451790809631348,17
949,7.2797160148620605,18
999,7.27536153793335,19
1049,7.369185924530029,20
1099,7.254268646240234,21
1149,7.369218826293945,22
1199,7.117331504821777,23
1249,7.084179878234863,24
1299,7.0298027992248535,25
1349,7.02860164642334,26
1399,7.276111602783203,27
1449,6.994396209716797,28
1499,6.805455207824707,29
1549,7.079770088195801,30
1599,6.867188930511475,31
1649,6.887084484100342,32
1699,6.719333648681641,33
1749,6.849875450134277,34
1799,6.705524444580078,35
1849,6.779044151306152,36
1899,7.5274529457092285,37
1949,7.444847583770752,38
1999,6.741055965423584,39
2049,6.774154186248779,40
2099,6.678701877593994,41
2149,6.688330173492432,42
2199,6.6534624099731445,43
2249,6.561635971069336,44
2299,6.5806684494018555,45
2349,6.8466010093688965,46
2399,6.68794059753418,47
2449,6.591607570648193,48
2499,6.4990129470825195,49
