step,train_loss,epoch
49,5.329023838043213,0
99,4.850524425506592,1
149,4.330214023590088,2
199,3.9539356231689453,3
249,4.229229927062988,4
299,3.6832427978515625,5
349,3.405139684677124,6
399,3.2840170860290527,7
449,3.2431185245513916,8
499,3.0591917037963867,9
549,3.314906597137451,10
599,3.11708402633667,11
649,2.90360689163208,12
699,2.9365811347961426,13
749,2.825559616088867,14
799,2.746032476425171,15
849,2.7155961990356445,16
899,2.9169838428497314,17
949,2.576145887374878,18
999,3.406075954437256,19
1049,2.804854393005371,20
1099,2.6710784435272217,21
1149,2.588608980178833,22
1199,2.4485225677490234,23
1249,2.862978458404541,24
1299,2.461153030395508,25
1349,2.3563742637634277,26
1399,2.4862303733825684,27
1449,2.4477546215057373,28
1499,2.26694393157959,29
1549,2.8053488731384277,30
1599,2.6571836471557617,31
1649,2.443948745727539,32
1699,2.1407549381256104,33
1749,2.208700656890869,34
1799,2.215562343597412,35
1849,2.082566022872925,36
1899,2.238004446029663,37
1949,2.216552972793579,38
1999,2.28513765335083,39
2049,2.015671730041504,40
2099,2.0531363487243652,41
2149,2.2826781272888184,42
2199,2.5502703189849854,43
2249,1.9807195663452148,44
2299,2.3581154346466064,45
2349,2.200460433959961,46
2399,2.107816696166992,47
2449,1.970852255821228,48
2499,2.0279459953308105,49
