step,train_loss,epoch
49,6.8474602699279785,0
99,6.270228862762451,1
149,5.938132286071777,2
199,5.499028205871582,3
249,5.034687519073486,4
299,4.765294075012207,5
349,5.399008750915527,6
399,4.775106430053711,7
449,4.566812038421631,8
499,4.562726974487305,9
549,4.757807731628418,10
599,4.308090686798096,11
649,4.234560966491699,12
699,4.253632068634033,13
749,4.17399787902832,14
799,4.107507705688477,15
849,4.100717067718506,16
899,4.72788143157959,17
949,4.129113674163818,18
999,3.9323785305023193,19
1049,4.147716522216797,20
1099,4.1118316650390625,21
1149,3.8625683784484863,22
1199,3.9745519161224365,23
1249,4.245511054992676,24
1299,3.7732856273651123,25
1349,4.116413593292236,26
1399,4.055425643920898,27
1449,3.855114698410034,28
1499,3.685842990875244,29
1549,3.8316235542297363,30
1599,3.642153263092041,31
1649,3.6457507610321045,32
1699,3.5465829372406006,33
1749,3.6741857528686523,34
1799,3.587709426879883,35
1849,3.485780715942383,36
1899,3.6263539791107178,37
1949,3.536370277404785,38
1999,3.4064109325408936,39
2049,3.585947275161743,40
2099,3.535946846008301,41
2149,3.3944356441497803,42
2199,3.3879575729370117,43
2249,3.350572109222412,44
2299,3.2927770614624023,45
2349,3.349156379699707,46
2399,3.3513803482055664,47
2449,3.2664682865142822,48
2499,3.268068313598633,49
