step,train_loss,epoch
49,9.682577133178711,0
99,9.140303611755371,1
149,9.06371021270752,2
199,8.760396957397461,3
249,8.648714065551758,4
299,8.587663650512695,5
349,8.266324043273926,6
399,8.32102108001709,7
449,7.952534198760986,8
499,8.251651763916016,9
549,8.185076713562012,10
599,7.7706170082092285,11
649,7.906416416168213,12
699,7.771223545074463,13
749,8.059022903442383,14
799,7.779076099395752,15
849,8.141016960144043,16
899,7.667047023773193,17
949,7.510804653167725,18
999,7.518155097961426,19
1049,7.674225330352783,20
1099,7.408295154571533,21
1149,7.362598896026611,22
1199,7.266363620758057,23
1249,7.224094390869141,24
1299,7.151358604431152,25
1349,7.238152980804443,26
1399,7.04691219329834,27
1449,7.183917045593262,28
1499,7.303127288818359,29
1549,7.132617950439453,30
1599,7.149792671203613,31
1649,7.1142964363098145,32
1699,7.165256977081299,33
1749,7.348040580749512,34
1799,7.031488418579102,35
1849,6.999249458312988,36
1899,6.988155364990234,37
1949,7.018637657165527,38
1999,7.163506507873535,39
2049,7.111711502075195,40
2099,7.106934070587158,41
2149,7.182517051696777,42
2199,6.811929702758789,43
2249,6.921571731567383,44
2299,6.781048774719238,45
2349,6.921938896179199,46
2399,6.891002655029297,47
2449,7.134697914123535,48
2499,6.728662490844727,49
