step,train_loss,epoch
49,9.152868270874023,0
99,8.67549991607666,1
149,8.619439125061035,2
199,8.272510528564453,3
249,8.110696792602539,4
299,8.01928997039795,5
349,7.737270355224609,6
399,7.8466620445251465,7
449,7.579839706420898,8
499,7.606734752655029,9
549,7.333822250366211,10
599,7.301197052001953,11
649,7.254913806915283,12
699,7.354276657104492,13
749,7.453885555267334,14
799,7.230920314788818,15
849,7.167903423309326,16
899,7.091188430786133,17
949,7.123149871826172,18
999,7.016801834106445,19
1049,6.86777400970459,20
1099,6.919599533081055,21
1149,6.858295917510986,22
1199,6.808411121368408,23
1249,7.0311408042907715,24
1299,6.777768135070801,25
1349,6.810003757476807,26
1399,6.657371997833252,27
1449,6.807492256164551,28
1499,6.66505241394043,29
1549,6.7242889404296875,30
1599,6.834873676300049,31
1649,6.599847316741943,32
1699,6.515228748321533,33
1749,6.429009437561035,34
1799,6.465102672576904,35
1849,6.452028751373291,36
1899,6.439643383026123,37
1949,6.398710250854492,38
1999,6.405676364898682,39
2049,6.735401630401611,40
2099,6.671953201293945,41
2149,6.353989124298096,42
2199,6.342681407928467,43
2249,6.397173881530762,44
2299,6.63227653503418,45
2349,6.5139288902282715,46
2399,6.26917839050293,47
2449,6.402667999267578,48
2499,6.247260093688965,49
