step,train_loss,epoch
49,12.062634468078613,0
99,11.078025817871094,1
149,10.900652885437012,2
199,10.80359172821045,3
249,10.66051959991455,4
299,10.36068344116211,5
349,10.302722930908203,6
399,10.423748016357422,7
449,9.934015274047852,8
499,9.776633262634277,9
549,9.7168607711792,10
599,9.778287887573242,11
649,9.66420841217041,12
699,9.59511661529541,13
749,9.480704307556152,14
799,9.623211860656738,15
849,9.31702995300293,16
899,9.436975479125977,17
949,9.225647926330566,18
999,9.292248725891113,19
1049,9.261358261108398,20
1099,9.243829727172852,21
1149,9.018446922302246,22
1199,8.997934341430664,23
1249,8.939554214477539,24
1299,9.357236862182617,25
1349,9.105182647705078,26
1399,8.831562995910645,27
1449,8.697087287902832,28
1499,8.690780639648438,29
1549,8.616978645324707,30
1599,8.773811340332031,31
1649,8.859604835510254,32
1699,8.541781425476074,33
1749,8.79488754272461,34
1799,8.515517234802246,35
1849,8.546111106872559,36
1899,8.647666931152344,37
1949,8.572938919067383,38
1999,8.646133422851562,39
2049,8.360901832580566,40
2099,8.562057495117188,41
2149,8.33576488494873,42
2199,8.342582702636719,43
2249,8.27917766571045,44
2299,8.426602363586426,45
2349,8.435219764709473,46
2399,8.691091537475586,47
2449,8.590161323547363,48
2499,8.350423812866211,49
