step,train_loss,epoch
49,8.542845726013184,0
99,7.436305046081543,1
149,7.335329055786133,2
199,7.039148330688477,3
249,6.949840545654297,4
299,7.265688419342041,5
349,6.455300331115723,6
399,6.337332248687744,7
449,6.122183799743652,8
499,6.104119777679443,9
549,5.923793792724609,10
599,5.897882461547852,11
649,5.8953776359558105,12
699,5.851865768432617,13
749,5.652056694030762,14
799,5.650693893432617,15
849,5.740993022918701,16
899,5.4958109855651855,17
949,5.468926429748535,18
999,5.501983165740967,19
1049,5.36623477935791,20
1099,5.361306190490723,21
1149,5.29527473449707,22
1199,5.3967061042785645,23
1249,5.274435043334961,24
1299,5.4465861320495605,25
1349,5.463550567626953,26
1399,5.215784072875977,27
1449,5.200899124145508,28
1499,5.104761600494385,29
1549,5.116720676422119,30
1599,5.206589221954346,31
1649,5.094965934753418,32
1699,5.018913269042969,33
1749,5.019200325012207,34
1799,5.010257720947266,35
1849,5.151862621307373,36
1899,4.957683086395264,37
1949,4.935577869415283,38
1999,4.967495918273926,39
2049,4.878744125366211,40
2099,4.841355323791504,41
2149,4.939093112945557,42
2199,4.8869099617004395,43
2249,4.9811177253723145,44
2299,5.198736667633057,45
2349,4.950820446014404,46
2399,4.908923625946045,47
2449,4.82913064956665,48
2499,4.7466139793396,49
