step,train_loss,epoch
49,9.198238372802734,0
99,8.192988395690918,1
149,8.054084777832031,2
199,7.974785804748535,3
249,7.492639064788818,4
299,7.4387736320495605,5
349,7.278380870819092,6
399,7.404378890991211,7
449,6.960870742797852,8
499,6.97531795501709,9
549,6.6354827880859375,10
599,6.474084854125977,11
649,6.5718560218811035,12
699,6.377800941467285,13
749,6.286381244659424,14
799,6.276233673095703,15
849,6.273716926574707,16
899,6.322778224945068,17
949,6.236908435821533,18
999,6.119653701782227,19
1049,6.036074638366699,20
1099,6.127445220947266,21
1149,5.946914196014404,22
1199,5.895880699157715,23
1249,5.8544793128967285,24
1299,5.976756572723389,25
1349,6.435718536376953,26
1399,6.038146495819092,27
1449,5.868277549743652,28
1499,5.745444297790527,29
1549,5.823976993560791,30
1599,5.80015754699707,31
1649,5.829853534698486,32
1699,5.657930374145508,33
1749,5.84398078918457,34
1799,5.87941837310791,35
1849,5.691412925720215,36
1899,5.722870349884033,37
1949,5.662958145141602,38
1999,5.508169651031494,39
2049,6.054242134094238,40
2099,5.720262050628662,41
2149,5.472362518310547,42
2199,5.457746505737305,43
2249,5.484218597412109,44
2299,5.6559600830078125,45
2349,5.558210372924805,46
2399,5.411067962646484,47
2449,5.418317794799805,48
2499,5.322681427001953,49
