step,train_loss,epoch
49,9.579645156860352,0
99,8.85789966583252,1
149,8.649720191955566,2
199,8.383881568908691,3
249,8.095958709716797,4
299,7.760958671569824,5
349,7.785388946533203,6
399,7.510260105133057,7
449,7.4247026443481445,8
499,7.0786824226379395,9
549,7.114243984222412,10
599,6.926362991333008,11
649,6.954970836639404,12
699,6.9507293701171875,13
749,6.8145904541015625,14
799,6.671959400177002,15
849,6.5123090744018555,16
899,6.5601606369018555,17
949,6.590612888336182,18
999,6.675215244293213,19
1049,6.627549648284912,20
1099,6.42751407623291,21
1149,6.5807647705078125,22
1199,6.391966342926025,23
1249,6.262385845184326,24
1299,6.2767229080200195,25
1349,6.297740459442139,26
1399,6.167417049407959,27
1449,6.200204849243164,28
1499,6.116018772125244,29
1549,6.0613694190979,30
1599,6.037041664123535,31
1649,6.0967583656311035,32
1699,5.930184364318848,33
1749,6.2169342041015625,34
1799,6.165459632873535,35
1849,5.93069314956665,36
1899,6.054660797119141,37
1949,6.526617050170898,38
1999,6.061763763427734,39
2049,5.897855758666992,40
2099,5.8668928146362305,41
2149,6.061949253082275,42
2199,5.983623027801514,43
2249,5.814793586730957,44
2299,5.83588981628418,45
2349,5.737326622009277,46
2399,5.741792678833008,47
2449,5.7185378074646,48
2499,5.745181083679199,49
