step,train_loss,epoch
49,10.945507049560547,0
99,9.902074813842773,1
149,9.773344993591309,2
199,9.775052070617676,3
249,9.384873390197754,4
299,9.501404762268066,5
349,9.415199279785156,6
399,9.030284881591797,7
449,8.917628288269043,8
499,8.788422584533691,9
549,8.643681526184082,10
599,8.541701316833496,11
649,8.71399211883545,12
699,8.577432632446289,13
749,8.337047576904297,14
799,8.283356666564941,15
849,8.309688568115234,16
899,8.562358856201172,17
949,8.189282417297363,18
999,8.145071029663086,19
1049,8.205689430236816,20
1099,7.981838226318359,21
1149,7.986649036407471,22
1199,7.898768424987793,23
1249,7.769925594329834,24
1299,7.690021991729736,25
1349,7.747259140014648,26
1399,7.6806640625,27
1449,7.633961200714111,28
1499,7.5967841148376465,29
1549,7.589474678039551,30
1599,7.7507758140563965,31
1649,7.847357273101807,32
1699,7.846282958984375,33
1749,7.480287075042725,34
1799,7.4606499671936035,35
1849,7.972042083740234,36
1899,7.781317234039307,37
1949,7.457476615905762,38
1999,7.324408054351807,39
2049,7.377639293670654,40
2099,7.770096302032471,41
2149,7.511465072631836,42
2199,7.388270854949951,43
2249,7.226372718811035,44
2299,7.40730094909668,45
2349,7.198321342468262,46
2399,7.195354461669922,47
2449,7.495306015014648,48
2499,7.294145584106445,49
