step,train_loss,epoch
49,10.538359642028809,0
99,9.688863754272461,1
149,9.589941024780273,2
199,9.503668785095215,3
249,9.10889720916748,4
299,8.907556533813477,5
349,8.919114112854004,6
399,8.83862018585205,7
449,8.723004341125488,8
499,8.4833345413208,9
549,8.65855598449707,10
599,8.225994110107422,11
649,8.21816349029541,12
699,8.381743431091309,13
749,8.010252952575684,14
799,8.010407447814941,15
849,7.989527702331543,16
899,7.870661735534668,17
949,7.797267913818359,18
999,7.708909511566162,19
1049,7.957278251647949,20
1099,7.93337869644165,21
1149,7.855342864990234,22
1199,7.791434288024902,23
1249,7.616311550140381,24
1299,7.737195014953613,25
1349,7.725281238555908,26
1399,7.9720683097839355,27
1449,7.435595512390137,28
1499,7.451035976409912,29
1549,7.756626129150391,30
1599,7.617481708526611,31
1649,7.402467727661133,32
1699,7.298303604125977,33
1749,7.278400897979736,34
1799,7.287295341491699,35
1849,7.344122409820557,36
1899,7.227804660797119,37
1949,7.2026567459106445,38
1999,7.169508457183838,39
2049,7.14206075668335,40
2099,7.467209339141846,41
2149,7.161593437194824,42
2199,7.370382308959961,43
2249,7.3304948806762695,44
2299,7.351043224334717,45
2349,7.232766151428223,46
2399,7.1937408447265625,47
2449,7.07229471206665,48
2499,7.074556350708008,49
