step,train_loss,epoch
49,10.592934608459473,0
99,9.698625564575195,1
149,9.592182159423828,2
199,9.487955093383789,3
249,9.299958229064941,4
299,9.182348251342773,5
349,8.939193725585938,6
399,8.664020538330078,7
449,8.550909042358398,8
499,8.551874160766602,9
549,8.399605751037598,10
599,8.281835556030273,11
649,8.283004760742188,12
699,8.22019100189209,13
749,8.052567481994629,14
799,8.056071281433105,15
849,8.14048957824707,16
899,7.888303279876709,17
949,8.046951293945312,18
999,7.948848247528076,19
1049,7.819825649261475,20
1099,7.773593902587891,21
1149,7.751497745513916,22
1199,7.665653705596924,23
1249,7.609588146209717,24
1299,7.8516716957092285,25
1349,7.5469970703125,26
1399,7.503585338592529,27
1449,7.4373979568481445,28
1499,7.88656759262085,29
1549,7.8163886070251465,30
1599,7.508263111114502,31
1649,7.477120876312256,32
1699,7.5965375900268555,33
1749,7.382777214050293,34
1799,7.372900009155273,35
1849,7.689024448394775,36
1899,7.789915561676025,37
1949,8.215544700622559,38
1999,7.654148101806641,39
2049,7.343972682952881,40
2099,7.62899112701416,41
2149,7.290455341339111,42
2199,7.443947792053223,43
2249,7.291532516479492,44
2299,7.318866729736328,45
2349,7.234033107757568,46
2399,7.205322742462158,47
2449,7.401089668273926,48
2499,7.120086669921875,49
