step,train_loss,epoch
49,8.34560489654541,0
99,7.826845169067383,1
149,7.563024997711182,2
199,7.19516134262085,3
249,6.743656635284424,4
299,6.737667083740234,5
349,6.289552688598633,6
399,6.119467735290527,7
449,5.988990306854248,8
499,5.9359846115112305,9
549,6.0456929206848145,10
599,6.051677227020264,11
649,5.76908016204834,12
699,5.5198774337768555,13
749,5.520656585693359,14
799,5.478882312774658,15
849,5.428411483764648,16
899,5.395449638366699,17
949,5.3686347007751465,18
999,5.372523784637451,19
1049,5.266382217407227,20
1099,5.461752414703369,21
1149,5.182394504547119,22
1199,5.1154375076293945,23
1249,5.187207221984863,24
1299,5.101375102996826,25
1349,5.037670135498047,26
1399,4.974717617034912,27
1449,5.0676374435424805,28
1499,5.012658596038818,29
1549,5.013417720794678,30
1599,5.342081069946289,31
1649,5.064855575561523,32
1699,4.9862284660339355,33
1749,4.883708477020264,34
1799,4.808815002441406,35
1849,4.890573024749756,36
1899,4.942224502563477,37
1949,5.199362754821777,38
1999,4.9976277351379395,39
2049,4.939197540283203,40
2099,4.971789360046387,41
2149,4.695799350738525,42
2199,4.7721052169799805,43
2249,4.708583354949951,44
2299,4.608795642852783,45
2349,4.802305221557617,46
2399,4.71752405166626,47
2449,4.592715263366699,48
2499,4.743782997131348,49
