step,train_loss,epoch
49,9.791110038757324,0
99,8.739002227783203,1
149,8.532533645629883,2
199,8.351641654968262,3
249,8.126885414123535,4
299,8.040182113647461,5
349,7.822744369506836,6
399,7.6189985275268555,7
449,7.490523815155029,8
499,7.3836989402771,9
549,7.322512149810791,10
599,7.846858024597168,11
649,7.1944966316223145,12
699,7.107624053955078,13
749,7.0872955322265625,14
799,7.042598247528076,15
849,6.992640495300293,16
899,6.8849029541015625,17
949,6.798354625701904,18
999,6.852301597595215,19
1049,6.763155460357666,20
1099,6.746115207672119,21
1149,6.6657938957214355,22
1199,6.668924331665039,23
1249,6.571722984313965,24
1299,6.577032566070557,25
1349,6.5106987953186035,26
1399,6.517148971557617,27
1449,6.4675164222717285,28
1499,6.379114151000977,29
1549,6.448024272918701,30
1599,6.392571449279785,31
1649,6.495186805725098,32
1699,6.304498672485352,33
1749,6.259637832641602,34
1799,6.525945663452148,35
1849,6.543858528137207,36
1899,6.236297130584717,37
1949,6.285793304443359,38
1999,6.249533653259277,39
2049,6.230039596557617,40
2099,6.117237567901611,41
2149,6.170353889465332,42
2199,6.1413774490356445,43
2249,6.198195934295654,44
2299,6.065276622772217,45
2349,6.040040493011475,46
2399,7.093545913696289,47
2449,6.372318267822266,48
2499,6.145172595977783,49
