step,train_loss,epoch
49,7.8280930519104,0
99,7.0289435386657715,1
149,6.664132118225098,2
199,6.135785102844238,3
249,6.041097640991211,4
299,5.712799072265625,5
349,5.432386875152588,6
399,5.273481845855713,7
449,5.4407782554626465,8
499,5.243185520172119,9
549,5.1319475173950195,10
599,5.0915374755859375,11
649,5.144534111022949,12
699,5.254810333251953,13
749,5.048799514770508,14
799,5.092977046966553,15
849,4.914308071136475,16
899,4.771518707275391,17
949,4.72398042678833,18
999,4.6678080558776855,19
1049,4.8254218101501465,20
1099,4.838827610015869,21
1149,5.059600353240967,22
1199,4.8127360343933105,23
1249,4.7229509353637695,24
1299,4.816596984863281,25
1349,4.578482151031494,26
1399,4.541187763214111,27
1449,4.538769721984863,28
1499,4.5270915031433105,29
1549,4.6862287521362305,30
1599,4.440310955047607,31
1649,4.464844226837158,32
1699,4.378750324249268,33
1749,4.460359573364258,34
1799,4.5778303146362305,35
1849,4.591747283935547,36
1899,4.382425308227539,37
1949,4.283941745758057,38
1999,4.580845355987549,39
2049,4.660045623779297,40
2099,4.637731075286865,41
2149,4.370023727416992,42
2199,4.273069381713867,43
2249,4.232378005981445,44
2299,4.668966770172119,45
2349,4.4628167152404785,46
2399,4.182458877563477,47
2449,4.199227809906006,48
2499,4.11995267868042,49
