step,train_loss,epoch
49,9.452521324157715,0
99,8.906159400939941,1
149,8.74413776397705,2
199,8.4439058303833,3
249,8.291485786437988,4
299,8.010831832885742,5
349,8.589011192321777,6
399,7.817956924438477,7
449,7.633291721343994,8
499,7.595371246337891,9
549,7.445415019989014,10
599,7.327392578125,11
649,7.310524940490723,12
699,7.31069803237915,13
749,7.289361953735352,14
799,7.13931131362915,15
849,7.464397430419922,16
899,7.387701988220215,17
949,7.018306255340576,18
999,6.999974250793457,19
1049,6.846538543701172,20
1099,7.022523403167725,21
1149,6.824886322021484,22
1199,6.7916178703308105,23
1249,6.844717502593994,24
1299,6.679790496826172,25
1349,6.711061000823975,26
1399,6.6505231857299805,27
1449,6.538264751434326,28
1499,6.603440761566162,29
1549,6.77626895904541,30
1599,6.938302516937256,31
1649,6.580617904663086,32
1699,6.616136074066162,33
1749,6.421656608581543,34
1799,6.484090805053711,35
1849,6.845681667327881,36
1899,6.40191650390625,37
1949,6.464214324951172,38
1999,6.515255928039551,39
2049,6.450009822845459,40
2099,6.481865882873535,41
2149,6.493626594543457,42
2199,6.448736190795898,43
2249,6.560162544250488,44
2299,6.494778633117676,45
2349,6.336511135101318,46
2399,6.214993953704834,47
2449,6.292903423309326,48
2499,6.380003452301025,49
