step,train_loss,epoch
49,11.475665092468262,0
99,10.183614730834961,1
149,10.343178749084473,2
199,9.893891334533691,3
249,9.7066068649292,4
299,9.530290603637695,5
349,9.355805397033691,6
399,9.331352233886719,7
449,9.110793113708496,8
499,9.02871322631836,9
549,8.979968070983887,10
599,8.914475440979004,11
649,9.19321060180664,12
699,9.270434379577637,13
749,8.976073265075684,14
799,8.726727485656738,15
849,8.596755981445312,16
899,8.677591323852539,17
949,8.801765441894531,18
999,8.480048179626465,19
1049,8.3800048828125,20
1099,8.486390113830566,21
1149,8.305371284484863,22
1199,8.430118560791016,23
1249,8.23508071899414,24
1299,8.152244567871094,25
1349,8.113689422607422,26
1399,8.183046340942383,27
1449,8.7244873046875,28
1499,8.376360893249512,29
1549,8.412525177001953,30
1599,8.142346382141113,31
1649,8.224557876586914,32
1699,7.9698967933654785,33
1749,8.346749305725098,34
1799,8.054305076599121,35
1849,7.9681196212768555,36
1899,8.348437309265137,37
1949,8.426970481872559,38
1999,8.1204252243042,39
2049,7.8754682540893555,40
2099,7.809990406036377,41
2149,7.918762683868408,42
2199,7.937057971954346,43
2249,7.732089042663574,44
2299,7.78097677230835,45
2349,7.850926399230957,46
2399,7.67449951171875,47
2449,7.7850189208984375,48
2499,7.990886688232422,49
