step,train_loss,epoch
49,7.38697624206543,0
99,6.7011566162109375,1
149,6.40194845199585,2
199,5.991483211517334,3
249,5.6965861320495605,4
299,5.369740009307861,5
349,5.235997200012207,6
399,5.213599681854248,7
449,5.377320766448975,8
499,5.079798221588135,9
549,4.900326728820801,10
599,4.943748474121094,11
649,4.865667819976807,12
699,4.932438850402832,13
749,5.135675430297852,14
799,4.649734973907471,15
849,4.629541873931885,16
899,4.508267879486084,17
949,4.463331699371338,18
999,4.538516521453857,19
1049,4.512231826782227,20
1099,4.494089126586914,21
1149,4.456305980682373,22
1199,4.348463535308838,23
1249,4.405943393707275,24
1299,4.276029586791992,25
1349,4.462381839752197,26
1399,4.358763217926025,27
1449,4.184874534606934,28
1499,4.2185282707214355,29
1549,4.085864543914795,30
1599,4.1830267906188965,31
1649,3.999898672103882,32
1699,4.029458999633789,33
1749,3.976233720779419,34
1799,3.9304332733154297,35
1849,4.099216461181641,36
1899,4.0084547996521,37
1949,4.0246968269348145,38
1999,3.8732385635375977,39
2049,3.967852830886841,40
2099,3.8328146934509277,41
2149,3.7981858253479004,42
2199,3.8232858180999756,43
2249,4.401348114013672,44
2299,3.8850646018981934,45
2349,3.815347194671631,46
2399,4.074487209320068,47
2449,3.8407135009765625,48
2499,3.7980258464813232,49
