step,train_loss,epoch
49,9.347442626953125,0
99,8.278768539428711,1
149,8.110250473022461,2
199,7.800073623657227,3
249,7.679996490478516,4
299,7.593245029449463,5
349,7.443118095397949,6
399,7.152423858642578,7
449,7.086240291595459,8
499,7.041271209716797,9
549,6.878577709197998,10
599,6.777390956878662,11
649,6.758453369140625,12
699,6.631775379180908,13
749,6.518941879272461,14
799,6.5698957443237305,15
849,6.533092021942139,16
899,6.594630241394043,17
949,6.653388500213623,18
999,6.343453407287598,19
1049,6.642622470855713,20
1099,6.706954479217529,21
1149,7.027194023132324,22
1199,7.0786356925964355,23
1249,6.465680122375488,24
1299,6.700903415679932,25
1349,6.2353620529174805,26
1399,6.188886642456055,27
1449,6.156616687774658,28
1499,6.0951056480407715,29
1549,6.270415782928467,30
1599,6.057214736938477,31
1649,6.092188835144043,32
1699,5.986426830291748,33
1749,6.885594367980957,34
1799,6.17733907699585,35
1849,6.000236988067627,36
1899,5.950359344482422,37
1949,5.958766460418701,38
1999,6.333360195159912,39
2049,6.291447639465332,40
2099,5.862546443939209,41
2149,5.902055263519287,42
2199,5.8794989585876465,43
2249,5.742324352264404,44
2299,5.789727210998535,45
2349,6.298708915710449,46
2399,6.020479202270508,47
2449,5.890588283538818,48
2499,5.765779495239258,49
