step,train_loss,epoch
49,11.124000549316406,0
99,10.1826171875,1
149,9.979081153869629,2
199,9.834904670715332,3
249,9.743546485900879,4
299,9.584782600402832,5
349,9.365571975708008,6
399,9.197040557861328,7
449,9.1755952835083,8
499,9.13694953918457,9
549,8.936649322509766,10
599,9.044181823730469,11
649,8.75624942779541,12
699,9.116748809814453,13
749,8.857538223266602,14
799,8.462739944458008,15
849,8.454754829406738,16
899,8.33574104309082,17
949,8.175238609313965,18
999,8.193970680236816,19
1049,8.149280548095703,20
1099,8.11774730682373,21
1149,8.003971099853516,22
1199,7.966935634613037,23
1249,7.872432708740234,24
1299,7.820080757141113,25
1349,7.806369781494141,26
1399,7.761190891265869,27
1449,7.765297889709473,28
1499,7.678856372833252,29
1549,7.7618842124938965,30
1599,7.674205780029297,31
1649,7.597857475280762,32
1699,7.688779354095459,33
1749,7.600395679473877,34
1799,7.803173065185547,35
1849,7.587263584136963,36
1899,7.462053298950195,37
1949,7.764847278594971,38
1999,7.608002185821533,39
2049,7.415015697479248,40
2099,7.415304660797119,41
2149,7.358945846557617,42
2199,7.449617385864258,43
2249,7.5136590003967285,44
2299,7.3848981857299805,45
2349,7.307372570037842,46
2399,7.242262363433838,47
2449,7.38975715637207,48
2499,7.259401321411133,49
