step,train_loss,epoch
49,11.125334739685059,0
99,10.046686172485352,1
149,9.780492782592773,2
199,9.642950057983398,3
249,9.468710899353027,4
299,9.274672508239746,5
349,9.22323989868164,6
399,9.098560333251953,7
449,8.938183784484863,8
499,8.757765769958496,9
549,8.774053573608398,10
599,8.877479553222656,11
649,8.658917427062988,12
699,8.422520637512207,13
749,8.588382720947266,14
799,8.247063636779785,15
849,8.210602760314941,16
899,8.08915901184082,17
949,8.052433967590332,18
999,8.039306640625,19
1049,7.936768054962158,20
1099,7.93423318862915,21
1149,7.981051445007324,22
1199,7.8269429206848145,23
1249,7.740548610687256,24
1299,7.726882457733154,25
1349,7.6861572265625,26
1399,7.605114936828613,27
1449,7.760473251342773,28
1499,7.765232563018799,29
1549,7.653815746307373,30
1599,7.542995452880859,31
1649,7.552933216094971,32
1699,7.591456890106201,33
1749,7.584641933441162,34
1799,7.478269100189209,35
1849,7.408022880554199,36
1899,7.408207416534424,37
1949,7.4015374183654785,38
1999,7.337691783905029,39
2049,7.712786674499512,40
2099,7.503790855407715,41
2149,7.330026149749756,42
2199,7.477799892425537,43
2249,7.273232936859131,44
2299,7.2789716720581055,45
2349,7.278304576873779,46
2399,7.212840557098389,47
2449,7.206795692443848,48
2499,7.178290367126465,49
