step,train_loss,epoch
49,10.157371520996094,0
99,9.150336265563965,1
149,8.98360824584961,2
199,8.78945541381836,3
249,8.61521053314209,4
299,8.459891319274902,5
349,8.283722877502441,6
399,8.055510520935059,7
449,7.98086404800415,8
499,7.8044538497924805,9
549,7.683984279632568,10
599,7.550847053527832,11
649,7.472341537475586,12
699,7.426174163818359,13
749,7.46420955657959,14
799,7.355454921722412,15
849,7.256654739379883,16
899,7.167737007141113,17
949,7.216001510620117,18
999,7.1319990158081055,19
1049,7.152023792266846,20
1099,7.075500011444092,21
1149,7.068228244781494,22
1199,6.941293239593506,23
1249,6.851760387420654,24
1299,6.789578914642334,25
1349,6.950675010681152,26
1399,6.844894886016846,27
1449,6.872615814208984,28
1499,6.870300769805908,29
1549,6.710381031036377,30
1599,6.683362007141113,31
1649,6.664975643157959,32
1699,6.656978130340576,33
1749,6.65167236328125,34
1799,6.646944046020508,35
1849,7.172633647918701,36
1899,6.951583385467529,37
1949,6.580657482147217,38
1999,6.6357879638671875,39
2049,6.607072353363037,40
2099,6.5662360191345215,41
2149,6.519007682800293,42
2199,6.476959228515625,43
2249,6.519467353820801,44
2299,6.509453296661377,45
2349,6.405737400054932,46
2399,6.461540699005127,47
2449,6.400210380554199,48
2499,6.3791022300720215,49
