step,train_loss,epoch
49,9.482569694519043,0
99,8.528690338134766,1
149,8.315024375915527,2
199,8.212552070617676,3
249,8.031723976135254,4
299,7.915231227874756,5
349,7.689903736114502,6
399,7.6736159324646,7
449,7.504093170166016,8
499,7.565802574157715,9
549,7.466849327087402,10
599,7.060675621032715,11
649,7.0711259841918945,12
699,6.933273792266846,13
749,7.129932880401611,14
799,7.064947605133057,15
849,7.077484130859375,16
899,6.776648044586182,17
949,6.611494064331055,18
999,6.748690605163574,19
1049,6.633732318878174,20
1099,6.751262664794922,21
1149,6.5579142570495605,22
1199,6.639121055603027,23
1249,7.008729934692383,24
1299,6.643102645874023,25
1349,6.9263482093811035,26
1399,6.611619472503662,27
1449,6.459997653961182,28
1499,6.488370418548584,29
1549,6.322407245635986,30
1599,6.318788051605225,31
1649,6.395752429962158,32
1699,6.277224540710449,33
1749,6.2269673347473145,34
1799,6.182557582855225,35
1849,6.176548957824707,36
1899,6.212174892425537,37
1949,6.139857292175293,38
1999,6.353405952453613,39
2049,6.598582744598389,40
2099,6.130828380584717,41
2149,6.055850028991699,42
2199,6.107317924499512,43
2249,6.3089799880981445,44
2299,6.125180244445801,45
2349,6.144735336303711,46
2399,6.238581657409668,47
2449,5.985983371734619,48
2499,6.13458251953125,49
