step,train_loss,epoch
49,10.319644927978516,0
99,9.21466064453125,1
149,8.998422622680664,2
199,8.84341812133789,3
249,8.668214797973633,4
299,8.516229629516602,5
349,8.389690399169922,6
399,8.210563659667969,7
449,8.11743450164795,8
499,7.958064556121826,9
549,7.995974540710449,10
599,7.775737285614014,11
649,7.781061172485352,12
699,7.803479194641113,13
749,7.526262283325195,14
799,7.441183090209961,15
849,7.637701511383057,16
899,7.658298492431641,17
949,7.353365421295166,18
999,7.378732204437256,19
1049,7.287747859954834,20
1099,7.1785712242126465,21
1149,7.162294387817383,22
1199,7.067875385284424,23
1249,7.437376499176025,24
1299,7.095160961151123,25
1349,7.093481540679932,26
1399,6.984673023223877,27
1449,6.914831161499023,28
1499,6.888739585876465,29
1549,6.756046772003174,30
1599,7.032717227935791,31
1649,6.763113021850586,32
1699,6.775328159332275,33
1749,7.069169998168945,34
1799,6.950433731079102,35
1849,6.995256423950195,36
1899,6.685388088226318,37
1949,6.74625301361084,38
1999,6.7098259925842285,39
2049,6.7101969718933105,40
2099,6.673832416534424,41
2149,6.566917896270752,42
2199,6.557774543762207,43
2249,6.5266594886779785,44
2299,6.542435169219971,45
2349,6.540131092071533,46
2399,6.4928364753723145,47
2449,6.546327590942383,48
2499,6.60044002532959,49
