step,train_loss,epoch
49,9.893917083740234,0
99,9.01552963256836,1
149,8.715033531188965,2
199,8.431954383850098,3
249,8.276577949523926,4
299,8.012569427490234,5
349,7.873073577880859,6
399,8.267171859741211,7
449,8.356025695800781,8
499,8.050381660461426,9
549,7.978766918182373,10
599,7.6064453125,11
649,7.8561177253723145,12
699,7.397827625274658,13
749,7.732685565948486,14
799,7.283909797668457,15
849,7.159040451049805,16
899,7.233875751495361,17
949,7.958148002624512,18
999,7.394985198974609,19
1049,7.275748252868652,20
1099,7.4011969566345215,21
1149,7.088191509246826,22
1199,7.494213104248047,23
1249,7.1872735023498535,24
1299,7.045619487762451,25
1349,6.959409236907959,26
1399,6.9049224853515625,27
1449,7.054421424865723,28
1499,7.250413417816162,29
1549,6.752899646759033,30
1599,6.752144813537598,31
1649,6.936760425567627,32
1699,6.6650214195251465,33
1749,6.7736496925354,34
1799,6.578461170196533,35
1849,6.589356899261475,36
1899,6.562351703643799,37
1949,6.508566379547119,38
1999,6.757634162902832,39
2049,6.882785797119141,40
2099,6.469578266143799,41
2149,6.4387640953063965,42
2199,6.441894054412842,43
2249,6.4636688232421875,44
2299,6.539346218109131,45
2349,6.447708606719971,46
2399,6.3940019607543945,47
2449,6.300375938415527,48
2499,6.2885823249816895,49
