step,train_loss,epoch
49,9.237317085266113,0
99,8.022137641906738,1
149,7.764430046081543,2
199,7.6237382888793945,3
249,7.6965556144714355,4
299,7.323929309844971,5
349,7.159358978271484,6
399,7.0918684005737305,7
449,6.924749374389648,8
499,6.777479648590088,9
549,6.6800127029418945,10
599,6.98909854888916,11
649,6.4811906814575195,12
699,6.4983134269714355,13
749,6.586432456970215,14
799,6.6122517585754395,15
849,6.707968235015869,16
899,6.455821990966797,17
949,6.286226749420166,18
999,6.160705089569092,19
1049,6.365721225738525,20
1099,6.065851211547852,21
1149,6.027596473693848,22
1199,6.080740451812744,23
1249,6.084905624389648,24
1299,5.887330532073975,25
1349,6.060570240020752,26
1399,5.845207691192627,27
1449,5.915305137634277,28
1499,5.935915946960449,29
1549,5.857897758483887,30
1599,5.83211612701416,31
1649,5.883856296539307,32
1699,7.125615119934082,33
1749,6.072170257568359,34
1799,5.76107120513916,35
1849,5.731873035430908,36
1899,5.727837562561035,37
1949,5.820589065551758,38
1999,5.619872570037842,39
2049,6.013024806976318,40
2099,6.254693031311035,41
2149,5.626151084899902,42
2199,5.668756008148193,43
2249,5.740239143371582,44
2299,5.544387340545654,45
2349,5.553028106689453,46
2399,5.4716901779174805,47
2449,5.4852294921875,48
2499,5.439298629760742,49
