step,train_loss,epoch
49,8.827101707458496,0
99,8.27490234375,1
149,8.101264953613281,2
199,7.928271293640137,3
249,7.871884346008301,4
299,7.536859035491943,5
349,8.001751899719238,6
399,7.9597954750061035,7
449,7.394965171813965,8
499,7.646848678588867,9
549,7.194464683532715,10
599,6.872076034545898,11
649,6.7923502922058105,12
699,7.0700273513793945,13
749,6.729821681976318,14
799,6.673619270324707,15
849,6.601161003112793,16
899,6.602725982666016,17
949,6.617147922515869,18
999,6.418017387390137,19
1049,6.442147731781006,20
1099,6.3639373779296875,21
1149,6.414848804473877,22
1199,6.291930675506592,23
1249,6.341132164001465,24
1299,7.02480936050415,25
1349,6.5485124588012695,26
1399,6.4255051612854,27
1449,6.314810276031494,28
1499,6.194909572601318,29
1549,6.186259746551514,30
1599,6.515762805938721,31
1649,6.375121593475342,32
1699,6.453295707702637,33
1749,6.330605506896973,34
1799,6.339076995849609,35
1849,6.275547027587891,36
1899,6.1183671951293945,37
1949,6.052447319030762,38
1999,6.192625522613525,39
2049,6.073275566101074,40
2099,5.896677017211914,41
2149,6.012612819671631,42
2199,6.0633544921875,43
2249,5.882656097412109,44
2299,5.866415023803711,45
2349,5.8855462074279785,46
2399,5.910221576690674,47
2449,6.098745346069336,48
2499,6.0302863121032715,49
