step,train_loss,epoch
49,9.869420051574707,0
99,8.795241355895996,1
149,8.664491653442383,2
199,8.455438613891602,3
249,8.192000389099121,4
299,7.883724212646484,5
349,7.766150951385498,6
399,7.956557750701904,7
449,7.51729679107666,8
499,7.428244113922119,9
549,7.2395172119140625,10
599,7.388791561126709,11
649,7.203533172607422,12
699,7.032506942749023,13
749,6.887763023376465,14
799,6.841890811920166,15
849,6.822944164276123,16
899,6.850823402404785,17
949,6.684463024139404,18
999,6.677889347076416,19
1049,6.639308452606201,20
1099,6.541746139526367,21
1149,6.450583457946777,22
1199,7.247907638549805,23
1249,6.835592746734619,24
1299,6.4437947273254395,25
1349,6.3731303215026855,26
1399,6.43011474609375,27
1449,6.290693283081055,28
1499,6.615070343017578,29
1549,6.303931713104248,30
1599,6.297576904296875,31
1649,6.2479681968688965,32
1699,6.501035690307617,33
1749,6.174249172210693,34
1799,6.1688079833984375,35
1849,6.2071099281311035,36
1899,6.21293830871582,37
1949,6.124791145324707,38
1999,6.1437811851501465,39
2049,6.273251533508301,40
2099,6.064996242523193,41
2149,6.109067916870117,42
2199,5.956135272979736,43
2249,5.928555488586426,44
2299,5.982916831970215,45
2349,6.178544998168945,46
2399,6.10986328125,47
2449,5.8845744132995605,48
2499,5.951475143432617,49
