step,train_loss,epoch
49,8.1865873336792,0
99,7.312746524810791,1
149,7.022658824920654,2
199,6.547463417053223,3
249,6.554024696350098,4
299,6.181326866149902,5
349,5.996446132659912,6
399,5.996452808380127,7
449,5.979337215423584,8
499,5.88437557220459,9
549,5.627993583679199,10
599,5.400508403778076,11
649,5.4552836418151855,12
699,5.403010845184326,13
749,5.314509868621826,14
799,5.351099967956543,15
849,5.449343204498291,16
899,5.147284507751465,17
949,5.236177444458008,18
999,5.360606670379639,19
1049,5.383377552032471,20
1099,4.963566780090332,21
1149,5.16978645324707,22
1199,5.064823150634766,23
1249,5.103577613830566,24
1299,5.351673603057861,25
1349,5.035052299499512,26
1399,4.949151039123535,27
1449,5.011392116546631,28
1499,4.99918270111084,29
1549,4.854368209838867,30
1599,4.739475250244141,31
1649,4.900349140167236,32
1699,4.838252544403076,33
1749,4.671338081359863,34
1799,4.762535572052002,35
1849,4.868144989013672,36
1899,4.803417682647705,37
1949,4.655640602111816,38
1999,4.965105056762695,39
2049,4.927753448486328,40
2099,4.671529293060303,41
2149,4.760489463806152,42
2199,4.616123199462891,43
2249,4.628079414367676,44
2299,4.733344554901123,45
2349,4.574934005737305,46
2399,4.498324394226074,47
2449,4.560450077056885,48
2499,4.547208309173584,49
