step,train_loss,epoch
49,10.174924850463867,0
99,9.221431732177734,1
149,8.967535018920898,2
199,8.623748779296875,3
249,8.308940887451172,4
299,8.192663192749023,5
349,8.281515121459961,6
399,8.009278297424316,7
449,8.123165130615234,8
499,8.011734008789062,9
549,7.779160022735596,10
599,8.064083099365234,11
649,7.81694221496582,12
699,7.668264865875244,13
749,7.693377494812012,14
799,7.491457462310791,15
849,7.584320545196533,16
899,7.425990104675293,17
949,7.427189350128174,18
999,7.658016204833984,19
1049,7.3945183753967285,20
1099,7.248487949371338,21
1149,7.2007575035095215,22
1199,7.182797431945801,23
1249,7.579354763031006,24
1299,7.2421698570251465,25
1349,7.385345458984375,26
1399,7.367668628692627,27
1449,7.252834320068359,28
1499,7.138950347900391,29
1549,7.030400276184082,30
1599,7.0340495109558105,31
1649,7.074100971221924,32
1699,6.866523265838623,33
1749,7.016978740692139,34
1799,6.857934951782227,35
1849,6.885496616363525,36
1899,6.842799186706543,37
1949,6.973939418792725,38
1999,7.022391319274902,39
2049,7.011882781982422,40
2099,6.786481857299805,41
2149,6.717021465301514,42
2199,7.326666831970215,43
2249,6.7701640129089355,44
2299,6.763761520385742,45
2349,6.831973075866699,46
2399,6.693304538726807,47
2449,6.5865936279296875,48
2499,6.730142116546631,49
