step,train_loss,epoch
49,9.220041275024414,0
99,8.131381034851074,1
149,7.971965789794922,2
199,7.806265830993652,3
249,7.660487174987793,4
299,7.735878944396973,5
349,8.051746368408203,6
399,7.698763370513916,7
449,7.180895805358887,8
499,7.039003372192383,9
549,6.838359355926514,10
599,6.838576793670654,11
649,6.776837348937988,12
699,6.823817253112793,13
749,7.057013988494873,14
799,6.513782501220703,15
849,6.365265369415283,16
899,6.365771293640137,17
949,6.399411678314209,18
999,6.246492385864258,19
1049,6.2361040115356445,20
1099,6.094682693481445,21
1149,6.106598377227783,22
1199,6.14520263671875,23
1249,6.248936653137207,24
1299,6.047432899475098,25
1349,5.960113525390625,26
1399,5.918529033660889,27
1449,5.868691444396973,28
1499,6.682314872741699,29
1549,6.1550211906433105,30
1599,6.2774529457092285,31
1649,5.882923603057861,32
1699,5.832425594329834,33
1749,5.802260875701904,34
1799,5.822669506072998,35
1849,5.77121639251709,36
1899,5.766393661499023,37
1949,5.7360029220581055,38
1999,5.725139617919922,39
2049,5.654192924499512,40
2099,5.7108845710754395,41
2149,5.562408924102783,42
2199,5.749571323394775,43
2249,5.617029190063477,44
2299,5.558774948120117,45
2349,5.5559401512146,46
2399,5.694730758666992,47
2449,6.549526214599609,48
2499,5.7978410720825195,49
