step,train_loss,epoch
49,7.577059268951416,0
99,7.079583168029785,1
149,6.8585124015808105,2
199,6.665481090545654,3
249,6.4138641357421875,4
299,6.016682147979736,5
349,5.850375175476074,6
399,5.94821834564209,7
449,5.689420223236084,8
499,5.749614715576172,9
549,5.3490891456604,10
599,5.125715255737305,11
649,5.107766628265381,12
699,5.088796138763428,13
749,4.860340595245361,14
799,4.934313774108887,15
849,4.912817001342773,16
899,4.703891277313232,17
949,4.785104751586914,18
999,4.7598090171813965,19
1049,4.7385687828063965,20
1099,4.607275485992432,21
1149,4.6220784187316895,22
1199,4.650221347808838,23
1249,4.534984111785889,24
1299,4.492086887359619,25
1349,4.358503341674805,26
1399,4.346177577972412,27
1449,4.28696870803833,28
1499,4.398841857910156,29
1549,4.365457534790039,30
1599,4.233586311340332,31
1649,4.202271461486816,32
1699,4.181807041168213,33
1749,4.099676609039307,34
1799,4.169267177581787,35
1849,4.134598731994629,36
1899,4.101725101470947,37
1949,3.9910264015197754,38
1999,4.0722126960754395,39
2049,4.118972301483154,40
2099,4.08971643447876,41
2149,3.9874682426452637,42
2199,3.932912588119507,43
2249,4.04843282699585,44
2299,3.916414260864258,45
2349,3.9635140895843506,46
2399,3.9921319484710693,47
2449,3.919074296951294,48
2499,3.903311252593994,49
