step,train_loss,epoch
49,10.6621732711792,0
99,9.63634967803955,1
149,9.510204315185547,2
199,9.409703254699707,3
249,9.271599769592285,4
299,9.045316696166992,5
349,9.147123336791992,6
399,8.744760513305664,7
449,8.706986427307129,8
499,8.511695861816406,9
549,8.448751449584961,10
599,8.623187065124512,11
649,8.518514633178711,12
699,8.200769424438477,13
749,8.316993713378906,14
799,8.340887069702148,15
849,7.927584648132324,16
899,8.313614845275879,17
949,7.981351852416992,18
999,7.8885416984558105,19
1049,7.879396915435791,20
1099,8.041388511657715,21
1149,7.787391185760498,22
1199,7.734606742858887,23
1249,7.6394124031066895,24
1299,7.815203666687012,25
1349,7.5678839683532715,26
1399,7.422975063323975,27
1449,8.026885986328125,28
1499,7.446373462677002,29
1549,7.438989639282227,30
1599,7.565771102905273,31
1649,7.68553352355957,32
1699,7.378202438354492,33
1749,7.6057963371276855,34
1799,8.144628524780273,35
1849,7.415493965148926,36
1899,7.246526718139648,37
1949,7.648975849151611,38
1999,7.399702548980713,39
2049,7.2406415939331055,40
2099,7.358145713806152,41
2149,7.3612380027771,42
2199,7.0962700843811035,43
2249,7.272078037261963,44
2299,7.0431742668151855,45
2349,7.067153453826904,46
2399,7.229579925537109,47
2449,7.171652793884277,48
2499,7.037242412567139,49
