step,train_loss,epoch
49,10.13902473449707,0
99,9.311113357543945,1
149,9.199516296386719,2
199,9.064281463623047,3
249,9.116798400878906,4
299,8.763999938964844,5
349,8.458303451538086,6
399,8.345520973205566,7
449,8.142993927001953,8
499,8.275997161865234,9
549,8.289336204528809,10
599,8.089186668395996,11
649,7.735601425170898,12
699,8.103589057922363,13
749,7.681301116943359,14
799,7.563258647918701,15
849,7.57664680480957,16
899,7.348016262054443,17
949,7.5664753913879395,18
999,7.605778217315674,19
1049,7.250298976898193,20
1099,7.1146979331970215,21
1149,7.249124526977539,22
1199,7.039680004119873,23
1249,7.023054599761963,24
1299,7.09244441986084,25
1349,7.01155948638916,26
1399,7.040595531463623,27
1449,6.866970062255859,28
1499,7.045351028442383,29
1549,6.892848014831543,30
1599,6.85464334487915,31
1649,6.8052849769592285,32
1699,6.737530708312988,33
1749,6.70175838470459,34
1799,6.704591751098633,35
1849,6.671293258666992,36
1899,6.613933086395264,37
1949,6.6026740074157715,38
1999,6.5257697105407715,39
2049,6.478142261505127,40
2099,6.596249580383301,41
2149,6.643747329711914,42
2199,6.559587001800537,43
2249,6.421245098114014,44
2299,6.691220760345459,45
2349,6.442753314971924,46
2399,6.955920219421387,47
2449,6.642766952514648,48
2499,6.370002269744873,49
