step,train_loss,epoch
49,11.182487487792969,0
99,10.375619888305664,1
149,10.197237968444824,2
199,10.090949058532715,3
249,9.895742416381836,4
299,9.756555557250977,5
349,9.865457534790039,6
399,9.45300579071045,7
449,9.411920547485352,8
499,9.18322467803955,9
549,9.290850639343262,10
599,9.07459831237793,11
649,8.970630645751953,12
699,8.841029167175293,13
749,8.868578910827637,14
799,8.669315338134766,15
849,8.761909484863281,16
899,8.62547492980957,17
949,8.500456809997559,18
999,8.443473815917969,19
1049,8.522904396057129,20
1099,8.316823959350586,21
1149,8.348923683166504,22
1199,8.432811737060547,23
1249,8.37660026550293,24
1299,8.293025970458984,25
1349,8.314599990844727,26
1399,8.212610244750977,27
1449,8.123863220214844,28
1499,8.040266036987305,29
1549,7.9744954109191895,30
1599,8.291370391845703,31
1649,8.206969261169434,32
1699,7.926501274108887,33
1749,7.998760223388672,34
1799,8.240778923034668,35
1849,7.967239856719971,36
1899,8.123931884765625,37
1949,7.869115829467773,38
1999,8.066317558288574,39
2049,8.038485527038574,40
2099,8.003044128417969,41
2149,8.055370330810547,42
2199,7.848906993865967,43
2249,7.756343841552734,44
2299,7.741885185241699,45
2349,7.674471855163574,46
2399,7.840848922729492,47
2449,7.832805633544922,48
2499,8.293059349060059,49
