step,train_loss,epoch
49,9.347395896911621,0
99,8.650781631469727,1
149,8.52005672454834,2
199,8.2721586227417,3
249,8.238277435302734,4
299,8.10129165649414,5
349,7.703958034515381,6
399,7.498280048370361,7
449,7.439085483551025,8
499,7.348589897155762,9
549,7.364323139190674,10
599,7.249011039733887,11
649,7.083611011505127,12
699,7.177806377410889,13
749,7.189124584197998,14
799,6.900007247924805,15
849,6.832769870758057,16
899,6.7804179191589355,17
949,6.759149074554443,18
999,6.8640241622924805,19
1049,6.655658721923828,20
1099,6.64212703704834,21
1149,7.027293682098389,22
1199,6.916237831115723,23
1249,6.6432271003723145,24
1299,6.841793060302734,25
1349,6.6338934898376465,26
1399,6.460279941558838,27
1449,6.375858783721924,28
1499,6.356443405151367,29
1549,6.5555338859558105,30
1599,6.409976959228516,31
1649,6.540799140930176,32
1699,6.3556718826293945,33
1749,6.5203537940979,34
1799,6.566344738006592,35
1849,6.419128894805908,36
1899,6.559483528137207,37
1949,6.498748302459717,38
1999,6.402195453643799,39
2049,6.338195323944092,40
2099,6.179132461547852,41
2149,6.1762542724609375,42
2199,6.149092197418213,43
2249,6.338326930999756,44
2299,6.182226657867432,45
2349,6.179971218109131,46
2399,6.265902042388916,47
2449,6.140265941619873,48
2499,5.993046283721924,49
