step,train_loss,epoch
49,9.933459281921387,0
99,8.798306465148926,1
149,8.531692504882812,2
199,8.33969497680664,3
249,8.333621978759766,4
299,8.010054588317871,5
349,8.08812141418457,6
399,8.007394790649414,7
449,7.948622226715088,8
499,7.625847816467285,9
549,7.573444843292236,10
599,7.447412490844727,11
649,7.38717794418335,12
699,7.529918670654297,13
749,7.235651016235352,14
799,7.5306077003479,15
849,7.0598015785217285,16
899,6.9998555183410645,17
949,7.279621124267578,18
999,6.906186580657959,19
1049,6.945077419281006,20
1099,7.030766487121582,21
1149,6.866677284240723,22
1199,6.834758281707764,23
1249,7.293905735015869,24
1299,7.263794422149658,25
1349,6.706878185272217,26
1399,6.675713062286377,27
1449,6.587235927581787,28
1499,6.608104705810547,29
1549,6.822224140167236,30
1599,6.475245475769043,31
1649,6.513169765472412,32
1699,6.55513858795166,33
1749,6.669060707092285,34
1799,6.434201240539551,35
1849,6.363348960876465,36
1899,6.423765659332275,37
1949,6.443787097930908,38
1999,6.382135391235352,39
2049,6.2994208335876465,40
2099,6.207611083984375,41
2149,6.4081196784973145,42
2199,6.2101569175720215,43
2249,6.203922271728516,44
2299,6.233163356781006,45
2349,6.201450824737549,46
2399,6.160691738128662,47
2449,6.246097564697266,48
2499,6.157255172729492,49
