step,train_loss,epoch
49,9.075677871704102,0
99,8.323419570922852,1
149,8.110806465148926,2
199,7.924469470977783,3
249,7.597302436828613,4
299,7.3417439460754395,5
349,7.304415702819824,6
399,7.467327117919922,7
449,7.012749195098877,8
499,7.0474090576171875,9
549,6.97964334487915,10
599,6.758805751800537,11
649,6.895533561706543,12
699,6.5823187828063965,13
749,6.5757341384887695,14
799,6.759096622467041,15
849,6.547968864440918,16
899,6.794582366943359,17
949,6.455975532531738,18
999,6.576657772064209,19
1049,6.232841968536377,20
1099,6.101318836212158,21
1149,6.29716682434082,22
1199,6.480897903442383,23
1249,6.121362209320068,24
1299,6.01456356048584,25
1349,6.0674872398376465,26
1399,5.923946380615234,27
1449,5.972393035888672,28
1499,5.832751274108887,29
1549,5.944067001342773,30
1599,5.760345458984375,31
1649,5.739795684814453,32
1699,5.902241230010986,33
1749,6.041109085083008,34
1799,5.880030632019043,35
1849,5.6354522705078125,36
1899,5.924583911895752,37
1949,5.641568183898926,38
1999,5.717851638793945,39
2049,6.05666971206665,40
2099,5.677347183227539,41
2149,5.673779487609863,42
2199,5.515002250671387,43
2249,5.595676422119141,44
2299,5.538485050201416,45
2349,5.524747371673584,46
2399,5.511094570159912,47
2449,5.463041305541992,48
2499,5.397473335266113,49
