step,train_loss,epoch
49,8.180645942687988,0
99,7.3155341148376465,1
149,7.042450428009033,2
199,6.6753692626953125,3
249,6.417739391326904,4
299,6.424447536468506,5
349,6.358720779418945,6
399,6.114660263061523,7
449,6.11308479309082,8
499,5.936130523681641,9
549,5.629827499389648,10
599,5.73975944519043,11
649,5.636879920959473,12
699,5.846769332885742,13
749,5.626194000244141,14
799,5.350427627563477,15
849,5.353644371032715,16
899,5.369556903839111,17
949,5.230195999145508,18
999,5.3429274559021,19
1049,5.169724941253662,20
1099,5.366101264953613,21
1149,5.148869037628174,22
1199,5.280728340148926,23
1249,5.108532905578613,24
1299,5.044703483581543,25
1349,4.9962382316589355,26
1399,5.045330047607422,27
1449,4.962159633636475,28
1499,5.258686542510986,29
1549,5.173959732055664,30
1599,5.062411308288574,31
1649,4.825268745422363,32
1699,4.840186595916748,33
1749,4.753604888916016,34
1799,5.056323051452637,35
1849,4.77321720123291,36
1899,4.700735569000244,37
1949,4.654202461242676,38
1999,4.768648147583008,39
2049,4.800158977508545,40
2099,4.941222667694092,41
2149,4.668359279632568,42
2199,4.5840864181518555,43
2249,4.829972743988037,44
2299,4.698868751525879,45
2349,4.519129753112793,46
2399,4.514558792114258,47
2449,4.524679183959961,48
2499,4.549606800079346,49
