step,train_loss,epoch
49,7.238630771636963,0
99,6.32418966293335,1
149,6.131234169006348,2
199,5.8209123611450195,3
249,5.61614990234375,4
299,5.396100997924805,5
349,5.210124492645264,6
399,5.182124137878418,7
449,4.922183036804199,8
499,4.8039374351501465,9
549,4.724191665649414,10
599,4.730306148529053,11
649,4.7510504722595215,12
699,4.609382152557373,13
749,4.649155139923096,14
799,4.451475143432617,15
849,4.585841655731201,16
899,4.624797344207764,17
949,4.392216682434082,18
999,4.311558723449707,19
1049,4.294342517852783,20
1099,4.229138374328613,21
1149,4.181906223297119,22
1199,4.512337684631348,23
1249,4.250031471252441,24
1299,4.183752059936523,25
1349,4.140510082244873,26
1399,4.012467861175537,27
1449,4.001176357269287,28
1499,4.049975872039795,29
1549,3.9871666431427,30
1599,4.014626502990723,31
1649,4.281915187835693,32
1699,4.184457302093506,33
1749,3.899109125137329,34
1799,3.9727606773376465,35
1849,3.9202375411987305,36
1899,3.8416824340820312,37
1949,4.203057765960693,38
1999,3.9182474613189697,39
2049,3.820587158203125,40
2099,3.805828332901001,41
2149,3.9590189456939697,42
2199,3.760701894760132,43
2249,4.1111650466918945,44
2299,3.8068785667419434,45
2349,3.8851373195648193,46
2399,3.6518845558166504,47
2449,3.86824893951416,48
2499,3.6597115993499756,49
