step,train_loss,epoch
49,9.234289169311523,0
99,8.434029579162598,1
149,8.07680606842041,2
199,7.917730808258057,3
249,7.740635395050049,4
299,7.458650588989258,5
349,7.180383682250977,6
399,7.10919189453125,7
449,7.179216384887695,8
499,7.020784378051758,9
549,6.701016902923584,10
599,7.499949932098389,11
649,6.7776079177856445,12
699,6.53216552734375,13
749,6.708716869354248,14
799,6.814189434051514,15
849,6.6316704750061035,16
899,6.387416362762451,17
949,6.461557388305664,18
999,6.251033782958984,19
1049,6.221658706665039,20
1099,6.360196590423584,21
1149,6.197405815124512,22
1199,6.096712112426758,23
1249,6.077593803405762,24
1299,6.055842399597168,25
1349,6.114826679229736,26
1399,6.008584976196289,27
1449,5.91933536529541,28
1499,5.968908786773682,29
1549,5.945146560668945,30
1599,5.902813911437988,31
1649,5.782995700836182,32
1699,6.075666427612305,33
1749,5.837940692901611,34
1799,5.916961193084717,35
1849,5.867894172668457,36
1899,5.718960762023926,37
1949,6.1517014503479,38
1999,5.799070358276367,39
2049,5.594057559967041,40
2099,5.635441303253174,41
2149,5.5948686599731445,42
2199,5.544536590576172,43
2249,5.536808490753174,44
2299,5.619614124298096,45
2349,5.4866814613342285,46
2399,5.547260284423828,47
2449,5.698465347290039,48
2499,5.394961357116699,49
