step,train_loss,epoch
49,11.858482360839844,0
99,11.001160621643066,1
149,10.939037322998047,2
199,10.753050804138184,3
249,10.606542587280273,4
299,10.416364669799805,5
349,10.277255058288574,6
399,10.152080535888672,7
449,10.019434928894043,8
499,10.21753215789795,9
549,9.950316429138184,10
599,9.846012115478516,11
649,9.714076042175293,12
699,10.369053840637207,13
749,9.93257999420166,14
799,9.858185768127441,15
849,9.734702110290527,16
899,9.454211235046387,17
949,9.997930526733398,18
999,9.360627174377441,19
1049,9.245796203613281,20
1099,9.282306671142578,21
1149,9.143233299255371,22
1199,9.116307258605957,23
1249,9.027780532836914,24
1299,9.11093521118164,25
1349,8.949328422546387,26
1399,8.990511894226074,27
1449,9.196643829345703,28
1499,9.31609058380127,29
1549,8.760152816772461,30
1599,8.808385848999023,31
1649,8.9013032913208,32
1699,8.81432056427002,33
1749,8.697598457336426,34
1799,8.690092086791992,35
1849,8.834124565124512,36
1899,9.181302070617676,37
1949,8.65358829498291,38
1999,8.662006378173828,39
2049,8.750228881835938,40
2099,8.56020736694336,41
2149,8.68576431274414,42
2199,8.475920677185059,43
2249,8.435735702514648,44
2299,8.959066390991211,45
2349,8.69918441772461,46
2399,8.566912651062012,47
2449,8.47732162475586,48
2499,8.534836769104004,49
