step,train_loss,epoch
49,7.772055149078369,0
99,6.995286464691162,1
149,6.744749069213867,2
199,6.3044257164001465,3
249,6.040109634399414,4
299,5.93759822845459,5
349,5.561113357543945,6
399,5.647796630859375,7
449,5.450883388519287,8
499,5.396934986114502,9
549,5.282623291015625,10
599,5.503747463226318,11
649,5.126882553100586,12
699,5.506669521331787,13
749,5.545531749725342,14
799,5.267941951751709,15
849,5.046248912811279,16
899,5.03437614440918,17
949,4.941102027893066,18
999,4.779794692993164,19
1049,5.12570858001709,20
1099,5.155510425567627,21
1149,4.933412551879883,22
1199,4.816832542419434,23
1249,4.818637371063232,24
1299,4.689517498016357,25
1349,4.865255832672119,26
1399,4.7620415687561035,27
1449,4.763765335083008,28
1499,4.595861434936523,29
1549,4.642348766326904,30
1599,4.515354156494141,31
1649,4.474503517150879,32
1699,4.498892307281494,33
1749,4.415638446807861,34
1799,4.378338813781738,35
1849,4.484407424926758,36
1899,4.432636737823486,37
1949,4.401648044586182,38
1999,4.346917629241943,39
2049,4.3011369705200195,40
2099,4.448953151702881,41
2149,4.270143985748291,42
2199,4.22494649887085,43
2249,4.2869181632995605,44
2299,4.32347297668457,45
2349,4.173770427703857,46
2399,4.3588690757751465,47
2449,4.323184013366699,48
2499,4.301759243011475,49
