step,train_loss,epoch
49,7.758307933807373,0
99,7.165256500244141,1
149,7.0014190673828125,2
199,6.7442240715026855,3
249,6.365359306335449,4
299,6.115671157836914,5
349,5.867836952209473,6
399,5.844672203063965,7
449,5.668784141540527,8
499,5.624923229217529,9
549,5.4081339836120605,10
599,5.432818412780762,11
649,5.446789741516113,12
699,5.381770133972168,13
749,5.1088337898254395,14
799,5.040046215057373,15
849,5.094186782836914,16
899,4.916634559631348,17
949,4.836915493011475,18
999,4.795145034790039,19
1049,4.946847438812256,20
1099,4.7950263023376465,21
1149,4.74506139755249,22
1199,4.699239730834961,23
1249,4.770470142364502,24
1299,4.626962661743164,25
1349,4.640182018280029,26
1399,4.533052444458008,27
1449,4.5625104904174805,28
1499,4.474887847900391,29
1549,4.478612899780273,30
1599,4.627706527709961,31
1649,4.667792320251465,32
1699,4.434979438781738,33
1749,4.432840824127197,34
1799,4.507862091064453,35
1849,4.559070110321045,36
1899,4.4158124923706055,37
1949,4.329977512359619,38
1999,4.317386627197266,39
2049,4.352972030639648,40
2099,4.44291877746582,41
2149,4.301445484161377,42
2199,4.211329460144043,43
2249,4.274622440338135,44
2299,4.141833782196045,45
2349,4.272367477416992,46
2399,4.142516136169434,47
2449,4.095852851867676,48
2499,4.066122055053711,49
