step,train_loss,epoch
49,11.429104804992676,0
99,10.559287071228027,1
149,10.40250015258789,2
199,10.283503532409668,3
249,10.157478332519531,4
299,10.000165939331055,5
349,9.834892272949219,6
399,9.674935340881348,7
449,9.547263145446777,8
499,9.4713773727417,9
549,9.680294036865234,10
599,9.418838500976562,11
649,9.339133262634277,12
699,9.137825012207031,13
749,9.067782402038574,14
799,9.00143814086914,15
849,9.145837783813477,16
899,9.169585227966309,17
949,9.180583953857422,18
999,9.207343101501465,19
1049,8.799015045166016,20
1099,8.978375434875488,21
1149,8.819355964660645,22
1199,8.771928787231445,23
1249,8.87002182006836,24
1299,8.851612091064453,25
1349,8.611664772033691,26
1399,8.904624938964844,27
1449,8.577861785888672,28
1499,8.406401634216309,29
1549,8.48794937133789,30
1599,8.377724647521973,31
1649,8.427135467529297,32
1699,8.251516342163086,33
1749,8.218204498291016,34
1799,8.084336280822754,35
1849,8.199530601501465,36
1899,8.133918762207031,37
1949,8.165316581726074,38
1999,8.403923034667969,39
2049,8.867081642150879,40
2099,8.166158676147461,41
2149,8.084024429321289,42
2199,8.061605453491211,43
2249,7.979498863220215,44
2299,8.16397476196289,45
2349,8.086402893066406,46
2399,8.135028839111328,47
2449,8.031927108764648,48
2499,7.973656177520752,49
