step,train_loss,epoch
49,10.049422264099121,0
99,9.245038032531738,1
149,9.081939697265625,2
199,9.134551048278809,3
249,8.659635543823242,4
299,8.652676582336426,5
349,8.377851486206055,6
399,8.35151481628418,7
449,8.435150146484375,8
499,8.355055809020996,9
549,8.069696426391602,10
599,7.961862087249756,11
649,7.941090106964111,12
699,7.7799530029296875,13
749,7.7231364250183105,14
799,7.664454936981201,15
849,7.493358612060547,16
899,7.406274795532227,17
949,7.405097007751465,18
999,7.4587883949279785,19
1049,7.367135524749756,20
1099,7.684341907501221,21
1149,7.531192779541016,22
1199,7.1170477867126465,23
1249,7.158121109008789,24
1299,7.09592342376709,25
1349,7.091912746429443,26
1399,7.026576519012451,27
1449,6.9679694175720215,28
1499,6.8712263107299805,29
1549,7.1898016929626465,30
1599,6.932043075561523,31
1649,6.829469203948975,32
1699,6.754951000213623,33
1749,6.861637115478516,34
1799,6.806032180786133,35
1849,6.833491802215576,36
1899,6.852365493774414,37
1949,6.733646392822266,38
1999,6.68038272857666,39
2049,6.846350193023682,40
2099,6.661319732666016,41
2149,6.784937858581543,42
2199,6.679314136505127,43
2249,6.8116350173950195,44
2299,6.768815517425537,45
2349,6.511884689331055,46
2399,6.674382209777832,47
2449,6.669057846069336,48
2499,6.883635997772217,49
