step,train_loss,epoch
49,6.868410110473633,0
99,5.995428085327148,1
149,5.8050456047058105,2
199,5.51451301574707,3
249,5.479388236999512,4
299,5.55861759185791,5
349,4.941185474395752,6
399,4.833063125610352,7
449,4.806673049926758,8
499,4.557092666625977,9
549,4.522183418273926,10
599,4.526060581207275,11
649,4.340135097503662,12
699,4.212508678436279,13
749,4.398902416229248,14
799,4.136077404022217,15
849,4.1563286781311035,16
899,4.172316074371338,17
949,4.129509449005127,18
999,4.159923553466797,19
1049,4.269916534423828,20
1099,4.004711151123047,21
1149,3.961566209793091,22
1199,3.946695566177368,23
1249,3.8863518238067627,24
1299,4.029815673828125,25
1349,3.8167717456817627,26
1399,3.876509428024292,27
1449,3.7543344497680664,28
1499,4.129945278167725,29
1549,3.885201930999756,30
1599,3.8556716442108154,31
1649,3.9133543968200684,32
1699,3.6819067001342773,33
1749,3.673158645629883,34
1799,4.023874282836914,35
1849,3.8124840259552,36
1899,3.581618547439575,37
1949,3.707517385482788,38
1999,3.5696980953216553,39
2049,3.5582220554351807,40
2099,3.5871963500976562,41
2149,3.5066006183624268,42
2199,3.508423089981079,43
2249,3.532869577407837,44
2299,3.498129367828369,45
2349,3.5905373096466064,46
2399,3.5467746257781982,47
2449,3.4900991916656494,48
2499,3.6110892295837402,49
