step,train_loss,epoch
49,10.967978477478027,0
99,9.970531463623047,1
149,9.770814895629883,2
199,9.47376823425293,3
249,9.267010688781738,4
299,9.539774894714355,5
349,8.869406700134277,6
399,8.704055786132812,7
449,8.599883079528809,8
499,8.716344833374023,9
549,8.636919975280762,10
599,9.010688781738281,11
649,8.57546615600586,12
699,8.597258567810059,13
749,8.358894348144531,14
799,8.336346626281738,15
849,8.273486137390137,16
899,8.319692611694336,17
949,8.570931434631348,18
999,8.190784454345703,19
1049,8.142416000366211,20
1099,8.07140827178955,21
1149,8.071340560913086,22
1199,8.101543426513672,23
1249,7.980252742767334,24
1299,7.9533185958862305,25
1349,7.868697643280029,26
1399,7.833308219909668,27
1449,7.825119495391846,28
1499,7.715311050415039,29
1549,7.8758931159973145,30
1599,7.732792854309082,31
1649,7.721073627471924,32
1699,7.730077743530273,33
1749,7.755967617034912,34
1799,7.545178413391113,35
1849,7.860613822937012,36
1899,7.65479850769043,37
1949,7.499350070953369,38
1999,7.603428363800049,39
2049,7.468181610107422,40
2099,7.467198371887207,41
2149,7.543368339538574,42
2199,7.490921497344971,43
2249,7.534038066864014,44
2299,7.404709339141846,45
2349,7.436508655548096,46
2399,7.397472381591797,47
2449,7.387722015380859,48
2499,7.408566474914551,49
