step,train_loss,epoch
49,11.527512550354004,0
99,10.628698348999023,1
149,10.451555252075195,2
199,10.354937553405762,3
249,10.195594787597656,4
299,10.042703628540039,5
349,10.025525093078613,6
399,9.713953018188477,7
449,9.921098709106445,8
499,9.699488639831543,9
549,9.767812728881836,10
599,9.625056266784668,11
649,9.8650484085083,12
699,9.51032829284668,13
749,9.206066131591797,14
799,9.14980411529541,15
849,9.591715812683105,16
899,9.526686668395996,17
949,9.17164134979248,18
999,9.393892288208008,19
1049,9.804465293884277,20
1099,9.427530288696289,21
1149,9.443685531616211,22
1199,9.170351028442383,23
1249,9.106473922729492,24
1299,8.758369445800781,25
1349,8.718052864074707,26
1399,8.672220230102539,27
1449,8.809908866882324,28
1499,8.766386032104492,29
1549,8.506442070007324,30
1599,8.50781536102295,31
1649,8.377106666564941,32
1699,8.356047630310059,33
1749,8.408324241638184,34
1799,8.40800666809082,35
1849,8.256888389587402,36
1899,8.225656509399414,37
1949,8.165345191955566,38
1999,8.242453575134277,39
2049,8.106778144836426,40
2099,8.078174591064453,41
2149,8.171213150024414,42
2199,8.163776397705078,43
2249,8.40683650970459,44
2299,8.057852745056152,45
2349,8.043285369873047,46
2399,8.036109924316406,47
2449,7.8978095054626465,48
2499,7.880479335784912,49
